time_seconds,raw,weight
40763.538,5325.0,21.8
40765.486,5267.0,21.7
40767.435,5295.0,22.0
40769.384,5274.0,21.7
40771.332,5209.0,21.8
40773.281,5296.0,21.7
40775.230,5229.0,21.8
40777.179,5245.0,21.7
40779.127,5379.0,21.7
40781.076,5263.0,21.7
40783.024,5280.0,22.0
40784.973,5339.0,21.7
40786.921,5255.0,21.6
40788.870,5253.0,21.9
40790.819,5258.0,21.7
40792.767,5257.0,21.7
40794.716,5270.0,22.1
40796.665,5229.0,21.6
40798.613,5224.0,21.9
40800.562,5267.0,21.9
40802.511,5287.0,21.9
40804.459,5294.0,21.5
40806.408,5273.0,21.9
40808.357,5190.0,21.7
40810.305,5228.0,21.7
40812.254,5375.0,21.7
40814.203,5221.0,21.6
40816.151,5212.0,21.8
40818.100,5270.0,21.7
40820.048,5164.0,21.5
40821.997,5225.0,22.1
40823.946,5159.0,21.6
40825.894,5220.0,21.7
40827.842,5225.0,21.8
40829.791,5238.0,21.6
40831.740,5141.0,21.6
40833.689,5169.0,21.8
40835.637,5172.0,21.4
40837.586,5205.0,21.7
40839.534,5284.0,21.7
40841.483,5233.0,21.8
40843.431,5242.0,21.7
40845.380,5311.0,21.7
40847.328,5221.0,21.7
40849.276,5229.0,21.9
40851.225,5210.0,21.6
40853.173,5213.0,21.7
40855.123,5219.0,22.2
40857.071,5235.0,21.7
40859.020,5281.0,21.7
40860.968,5243.0,22.0
40862.916,5244.0,21.7
40864.865,5254.0,21.7
40866.814,5342.0,21.8
40868.762,5229.0,21.8
40870.711,5238.0,21.8
40872.659,5415.0,21.7
40874.608,5226.0,21.6
40876.556,5229.0,21.9
40878.505,5320.0,21.8
40880.453,5244.0,21.8
40882.402,5211.0,21.9
40884.351,5214.0,21.7
40886.300,5211.0,21.6
40888.248,5249.0,22.2
40890.197,5251.0,21.6
40892.145,5171.0,21.7
40894.094,5206.0,21.9
40896.042,5245.0,21.8
40897.991,5227.0,21.6
40899.940,5307.0,21.8
40901.888,5255.0,21.8
40903.837,5271.0,21.8
40905.786,5344.0,21.7
40907.735,5198.0,22.1
40909.683,5245.0,21.9
40911.632,5267.0,21.7
40913.580,5271.0,21.7
40915.530,5237.0,22.3
40917.479,5283.0,21.9
40919.427,5255.0,22.1
40921.376,5185.0,22.1
40923.324,5212.0,21.8
40925.274,5278.0,21.7
40927.222,5315.0,21.9
40929.171,5221.0,21.7
40931.120,5232.0,21.8
40933.068,5355.0,22.0
40935.017,5283.0,21.7
40936.965,5228.0,21.6
40938.914,5343.0,22.0
40940.862,5205.0,21.7
40942.811,5252.0,22.0
40944.759,5318.0,21.7
40946.708,5236.0,21.8
40948.657,5236.0,22.1
40950.605,5250.0,21.8
40952.553,5206.0,21.7
40954.502,5206.0,22.1
40956.450,5243.0,21.5
40958.398,5160.0,21.7
40960.347,5259.0,21.6
40962.295,5238.0,21.7
40964.244,5254.0,21.7
40966.192,5342.0,21.7
40968.140,5223.0,21.6
40970.089,5250.0,21.7
40972.038,5337.0,21.6
40973.986,5270.0,21.7
40975.934,5238.0,21.9
40977.883,5212.0,22.0
40979.832,5239.0,21.7
40981.781,5209.0,22.0
40983.729,5240.0,21.7
40985.678,5283.0,21.8
40987.626,5258.0,21.9
40989.575,5251.0,21.7
40991.523,5200.0,21.6
40993.472,5401.0,21.9
40995.421,5233.0,21.7
40997.369,5306.0,21.9
40999.317,5384.0,21.4
41001.265,5206.0,21.7
41003.213,5177.0,22.0
41005.162,5314.0,21.9
41007.111,5291.0,21.7
41009.059,5310.0,22.2
41011.008,5320.0,21.7
41012.956,5256.0,21.8
41014.905,5271.0,22.0
41016.854,5215.0,21.6
41018.802,5213.0,21.7
41020.751,5314.0,22.1
41022.700,5214.0,21.7
41024.649,5259.0,21.8
41026.597,5338.0,21.7
41028.545,5279.0,21.9
41030.494,5244.0,21.7
41032.443,5404.0,21.9
41034.392,5287.0,21.8
41036.340,5293.0,21.9
41038.289,5298.0,21.9
41040.237,5244.0,21.7
41042.186,5214.0,22.1
41044.135,5246.0,21.7
41046.084,5259.0,21.7
41048.032,5279.0,22.1
41049.981,5248.0,21.8
41051.929,5230.0,21.6
41053.877,5219.0,21.9
41055.826,5261.0,21.8
41057.774,5270.0,21.8
41059.723,5403.0,21.7
41061.672,5260.0,21.8
41063.620,5266.0,21.8
41065.569,5359.0,21.9
41067.518,5227.0,21.7
41069.466,5246.0,22.0
41071.415,5289.0,21.7
41073.362,5178.0,21.5
41075.311,5152.0,22.1
41077.259,5192.0,21.6
41079.208,5215.0,21.8
41081.156,5275.0,22.0
